Ticker	Yearly Change	Percentage Charge	Stock Volume	Quote at BoY	Quote at EoY	LTM_Max	LTM_Min			Ticker	Value
TCO-K	-0.73	-2.87%	 5,246,600 	25.47	24.74	26.58	24.15				
TCP	9.13	18.37%	 55,221,200 	49.71	58.84	59.99	35.44				
TCRX	0.43	1.73%	 895,300 	24.9	25.33	26.18	23.68				
TCRZ	0.45	1.80%	 1,168,600 	24.94	25.39	26.49	23.83				
TCS	-1.85	-22.56%	 95,780,200 	8.2	6.35	8.2	3.93				
TD	10.17	25.96%	 378,639,700 	39.17	49.34	50.29	34.04				
TDA	-2.22	-9.00%	 4,778,800 	24.66	22.44	26.1	22.44				
TDC	0.75	2.84%	 488,878,700 	26.42	27.17	32.62	22.6				
TDE	-0.5	-1.98%	 3,129,200 	25.26	24.76	26.32	23.8				
TDF	-1.43	-8.03%	 14,997,200 	17.81	16.38	19.58	14.8				
TDG	20.51	8.98%	 153,267,100 	228.45	248.96	291.81	187.29				
TDI	-0.66	-2.64%	 1,237,700 	25.01	24.35	27.24	23.76				
TDJ	-0.07	-0.28%	 4,760,600 	25.14	25.07	26.2	24.12				
TDOC	-1.46	-8.13%	 97,568,800 	17.96	16.5	20.66	9.5				
TDS	2.98	11.51%	 140,063,600 	25.89	28.87	31.75	20.99				
TDW	-3.55	-51.01%	 507,222,400 	6.96	3.41	11.09	1.49				
TDY	34.3	38.67%	 38,620,900 	88.7	123	128.89	76.61				
TECK	-5.33	-21.02%	 105,290,800 	25.36	20.03	25.96	20.03				
TEF	-1.86	-16.82%	 424,161,800 	11.06	9.2	11.35	8.18				
TEGP	10.83	67.81%	 63,429,500 	15.97	26.8	26.91	10.35				
TEI	0.94	9.43%	 31,639,200 	9.97	10.91	11.21	8.93				
TEL	4.67	7.23%	 477,216,800 	64.61	69.28	71.6	52.27				
TEN	16.56	36.07%	 143,688,400 	45.91	62.47	66.52	35.59				
TEO	2.1	13.07%	 29,644,600 	16.07	18.17	19.52	14.44				
TEP	6.24	15.14%	 78,711,400 	41.21	47.45	50.44	25.87				
TER	4.73	22.88%	 478,450,000 	20.67	25.4	26.25	17.55				
TEVA	-29.39	-44.77%	 1,737,431,800 	65.64	36.25	65.86	35.03				
TEX	13.05	70.62%	 424,351,000 	18.48	31.53	33.05	14.46				
TFX	29.7	22.59%	 90,003,600 	131.45	161.15	188.35	126				
TG	10.38	76.21%	 17,102,500 	13.62	24	25.55	11.68				
TGH	-6.66	-47.20%	 85,930,500 	14.11	7.45	15.72	7.05				
TGI	-13.25	-33.33%	 199,538,700 	39.75	26.5	40.03	23.15				
TGNA	-4.13	-16.18%	 477,976,900 	25.52	21.39	25.52	18.02				
TGP	1.3	9.89%	 108,827,700 	13.15	14.45	16.1	8.77				
TGP-A	-1.5	-6.00%	 3,910,300 	24.98	23.48	25.06	22.73				
TGS	2.93	48.11%	 30,402,700 	6.09	9.02	9.02	5.33				
TGT	-0.38	-0.52%	 1,426,217,100 	72.61	72.23	83.98	66.53				
THC	-15.46	-51.02%	 612,995,500 	30.3	14.84	32.61	14.38				
THG	9.67	11.89%	 59,306,600 	81.34	91.01	91.66	74.1				
THGA	-0.47	-1.85%	 2,539,100 	25.47	25	26.78	24.24				
THO	43.9	78.18%	 156,361,100 	56.15	100.05	106.71	48.06				
THQ	-1.87	-10.75%	 44,815,200 	17.39	15.52	18.38	13.96				
THR	2.17	12.83%	 36,287,500 	16.92	19.09	20.99	15.24				
THS	-6.27	-7.99%	 215,100,200 	78.46	72.19	104.35	63.34				
THW	-2.99	-18.89%	 40,058,100 	15.83	12.84	15.85	12.2				
TI	-3.76	-29.72%	 50,903,600 	12.65	8.89	12.65	6.96				
TI.A	-3.01	-29.22%	 16,534,800 	10.3	7.29	10.3	5.71				
TIER	2.64	17.90%	 57,655,100 	14.75	17.39	17.58	12.78				
TIF	1.14	1.49%	 505,259,900 	76.29	77.43	85.06	57.48				
TIME	2.18	13.91%	 281,923,700 	15.67	17.85	18	12.4				
TISI	7.29	22.81%	 57,831,500 	31.96	39.25	39.25	22.01				
TJX	4.22	5.95%	 845,842,900 	70.91	75.13	82.87	66.93				
TK	-1.84	-18.64%	 448,205,100 	9.87	8.03	11.43	4.92				
TKC	-1.59	-18.73%	 83,025,900 	8.49	6.9	10.8	6.37				
TKF	-1	-12.85%	 5,239,900 	7.78	6.78	9.63	6.56				
TKR	11.11	38.86%	 189,612,200 	28.59	39.7	40.95	23.41				
TLI	1.37	13.87%	 10,179,000 	9.88	11.25	11.25	8.89				
TLK	6.96	31.35%	 66,055,400 	22.2	29.16	34.43	21.55				
TLLP	0.49	0.97%	 119,197,300 	50.32	50.81	51.5	36.67				
TLP	17.51	65.43%	 14,972,900 	26.76	44.27	45.33	25.64				
TLRD	11.42	80.82%	 296,422,700 	14.13	25.55	28.4	11.23				
TLYS	6.56	98.94%	 35,559,400 	6.63	13.19	15.11	5.55				
TM	-5.84	-4.75%	 98,034,600 	123.04	117.2	123.07	98.27				
TMH	-0.44	-1.00%	 329,994,000 	43.89	43.45	48.64	31.26				
TMHC	3.26	20.38%	 90,508,400 	16	19.26	20.98	11.3				
TMK	16.6	29.04%	 155,839,900 	57.16	73.76	74.83	48.58				
TMK-B	-0.92	-3.57%	 2,665,600 	25.8	24.88	26.7	24.5				
TMK-C	0.14	0.56%	 17,308,300 	25.1	25.24	27.74	24.84				
TMO	-0.75	-0.53%	 434,303,700 	141.85	141.1	159.56	121.94				
TMST	7.1	84.73%	 196,485,300 	8.38	15.48	18.08	3.99				
TNC	14.94	26.56%	 19,925,300 	56.26	71.2	76.5	46.54				
TNET	6.27	32.40%	 132,009,700 	19.35	25.62	26.32	12.28				
TNH	1.13	1.11%	 11,519,300 	101.58	102.71	126.19	90.67				
TNK	-4.62	-67.15%	 499,049,600 	6.88	2.26	6.88	1.98				
TNP	-3.23	-40.78%	 152,318,600 	7.92	4.69	7.92	4.01				
TNP-B	1.31	5.47%	 1,339,700 	23.96	25.27	25.83	21.5				
TNP-C	1.86	7.91%	 1,919,600 	23.51	25.37	26.12	20.19				
TNP-D	2.42	11.00%	 3,444,300 	22	24.42	25	16.25				
TOL	-2.3	-6.91%	 680,151,100 	33.3	31	33.3	24.1				
TOO	-1.42	-21.91%	 249,517,800 	6.48	5.06	6.92	2.61				
TOO-A	3.15	20.39%	 5,837,700 	15.45	18.6	21.42	9.07				
TOO-B	2.93	17.11%	 6,965,200 	17.12	20.05	22.92	10.5				
TOT	6.02	13.39%	 537,586,500 	44.95	50.97	51	40.21				
TOWR	-0.22	-0.77%	 54,068,500 	28.57	28.35	28.95	18.89				
TPB	2.13	21.05%	 10,673,300 	10.12	12.25	15.98	7.24				
TPC	11.26	67.26%	 123,470,900 	16.74	28	29.25	10.68				
TPH	-1.19	-9.39%	 432,794,800 	12.67	11.48	14.07	9.05				
TPL	165.85	126.68%	 3,889,000 	130.92	296.77	304.5	110.36				
TPRE	-1.86	-13.87%	 73,784,900 	13.41	11.55	13.41	10.48				
TPVG	-0.18	-1.51%	 24,687,700 	11.96	11.78	12.99	8.95				
TPVZ	0.26	1.03%	 764,600 	25.24	25.5	25.89	23.72				
TPX	-2.18	-3.09%	 354,273,100 	70.46	68.28	82.04	50.94				
TPZ	5.39	32.12%	 7,534,700 	16.78	22.17	22.8	12.52				
TR	8.16	25.83%	 22,691,700 	31.59	39.75	41.55	30.41				
TRC	6.28	32.79%	 8,462,000 	19.15	25.43	27.8	17.04				
TRCO	1.17	3.46%	 148,774,600 	33.81	34.98	40.38	27.36				
TREC	1.46	11.78%	 10,662,900 	12.39	13.85	14.05	8.85				
TREX	26.36	69.30%	 84,666,100 	38.04	64.4	70.96	32.2				
TRGP	29.01	107.21%	 715,755,200 	27.06	56.07	58.2	15.43				
TRI	5.93	15.67%	 221,248,800 	37.85	43.78	45.35	34.62				
TRK	0.95	4.58%	 8,311,300 	20.72	21.67	21.97	16.75				
TRMR	0.43	20.87%	 25,700,700 	2.06	2.49	2.62	1.48				
TRN	3.74	15.57%	 519,637,600 	24.02	27.76	29.24	15.64				
TRN-A	-0.21	-0.82%	 605,400 	25.46	25.25	27	25.09				
TRNO	5.87	25.95%	 54,356,900 	22.62	28.49	28.83	20.67				
TROX	6.4	163.68%	 273,556,100 	3.91	10.31	11.77	3				
TRP	12.56	38.54%	 278,025,200 	32.59	45.15	48.28	29.49				
TRQ	0.69	27.17%	 675,881,300 	2.54	3.23	3.63	1.72				
TRR	1.35	14.59%	 10,178,100 	9.25	10.6	10.9	5.8				
TRTN	0	0.00%	 38,105,300 	15.8	15.8	21.16	11.6				
TRU	3.36	12.19%	 196,482,100 	27.57	30.93	35.43	20.98				
TRV	9.56	8.47%	 428,935,300 	112.86	122.42	122.57	102.08				
TS	11.91	50.04%	 681,112,900 	23.8	35.71	35.91	19.29				
TSE	31.1	110.28%	 182,987,400 	28.2	59.3	61.7	22.52				
TSI	0.06	1.14%	 22,156,700 	5.27	5.33	5.45	5.1				
TSL	-1.72	-15.61%	 394,653,700 	11.02	9.3	11.02	6.96				
TSLF	2.88	18.16%	 7,114,000 	15.86	18.74	18.74	14.28				
TSLX	2.46	15.17%	 41,023,900 	16.22	18.68	19.05	15.15				
TSM	6	26.37%	 1,797,633,700 	22.75	28.75	31.55	20.48				
TSN	8.35	15.66%	 938,152,400 	53.33	61.68	76.76	49.68				
TSNU	6.97	11.49%	 57,606,100 	60.68	67.65	84.11	56.68				
TSO	-17.92	-17.01%	 587,985,600 	105.37	87.45	107.1	68.64				
TSQ	-1.55	-12.96%	 14,949,800 	11.96	10.41	11.96	7.33				
TSS	-0.77	-1.55%	 369,936,500 	49.8	49.03	56.43	37.96				
TSU	3.32	39.15%	 280,292,500 	8.48	11.8	13.85	7.12				
TTC	19.415	53.14%	 105,459,900 	36.535	55.95	57.79	32.75				
TTF	0.74	10.79%	 4,427,100 	6.86	7.6	8.6	6.37				
TTI	-2.5	-33.24%	 322,622,100 	7.52	5.02	7.52	4.56				
TTM	4.92	16.69%	 357,144,500 	29.47	34.39	44.29	20.56				
TTP	7.05	48.59%	 15,895,200 	14.51	21.56	22.23	9.75				
TU	4.2	15.19%	 56,066,900 	27.65	31.85	34.12	25.05				
TUP	-3.03	-5.44%	 166,043,900 	55.65	52.62	66.72	43.97				
TV	-6.32	-23.23%	 570,966,000 	27.21	20.89	29.23	19.89				
TVC	-0.25	-1.00%	 3,178,900 	25.01	24.76	26.39	24.75				
TVE	-0.32	-1.29%	 2,781,800 	24.87	24.55	26.16	24.31				
TVPT	1.2	9.30%	 250,174,300 	12.9	14.1	15.03	8.59				
TWI	7.27	184.52%	 120,046,600 	3.94	11.21	11.86	2.7				
TWLO	0.06	0.21%	 755,930,800 	28.79	28.85	68.97	26.3				
TWN	1.47	10.05%	 2,282,600 	14.63	16.1	17.54	13.23				
TWO	0.62	7.65%	 652,945,800 	8.1	8.72	9.15	7.07				
TWTR	-6.84	-29.56%	 6,503,329,400 	23.14	16.3	24.87	14.01				
TWX	31.86	49.27%	 1,376,129,100 	64.67	96.53	96.74	60.07				
TX	11.72	94.29%	 97,858,200 	12.43	24.15	26.73	10.56				
TXT	6.55	15.59%	 467,956,400 	42.01	48.56	49.04	31.11				
TY	2.03	10.14%	 16,228,700 	20.02	22.05	22.2	17.63				
TY.P	-1.61	-3.21%	 269,600 	50.1	48.49	54.14	47.57				
TYG	2.87	10.32%	 54,354,300 	27.82	30.69	32.96	19.08				
TYL	-31.55	-18.10%	 80,746,000 	174.32	142.77	175.47	119.5				
UA	-15.135	-37.55%	 1,315,808,700 	40.305	25.17	46.99	25.12				
UAA	-3.22	-9.98%	 70,619,900 	32.27	29.05	32.99	29.05				
UAL	15.58	27.19%	 1,355,951,900 	57.3	72.88	76.05	37.75				
UAM	2.95	42.14%	 65,134,800 	7	9.95	10.04	5.7				
UAN	-2	-24.97%	 76,350,300 	8.01	6.01	9.6	4.06				
UBA	4.87	25.31%	 30,800,400 	19.24	24.11	25.13	18.57				
UBP	1.29	7.25%	 514,100 	17.8	19.09	22.37	16.85				
UBP-F	-0.36	-1.39%	 1,649,700 	25.86	25.5	27.46	25.11				
UBP-G	-0.54	-2.07%	 952,100 	26.14	25.6	28.09	25.25				
UBS	-3.7	-19.10%	 653,649,500 	19.37	15.67	19.37	12.23				
UCP	4.85	67.36%	 8,073,000 	7.2	12.05	12.05	5.46				
UDR	-1.09	-2.90%	 501,828,800 	37.57	36.48	38.56	33.11				
UE	4.06	17.31%	 137,177,300 	23.45	27.51	30.15	22.22				
UFI	4.48	15.91%	 19,669,000 	28.15	32.63	34.67	21.33				
UFS	2.08	5.63%	 138,357,500 	36.95	39.03	42.68	30.43				
UGI	12.32	36.49%	 222,381,700 	33.76	46.08	48.05	32.01				
UGP	5.49	36.00%	 150,734,500 	15.25	20.74	24.48	13.14				
UHS	-13.11	-10.97%	 224,670,400 	119.49	106.38	138.74	101.55				
UHT	15.58	31.15%	 10,846,400 	50.01	65.59	65.59	47.26				
UIS	3.9	35.29%	 224,844,000 	11.05	14.95	16.4	6.77				
UL	-2.42	-5.61%	 368,112,400 	43.12	40.7	48.63	38.78				
UMC	-0.13	-6.91%	 232,078,900 	1.88	1.75	2.14	1.66				
UMH	4.93	48.72%	 23,775,400 	10.12	15.05	15.05	9.15				
UMH-A	-0.02	-0.08%	 1,176,600 	25.72	25.7	26.47	25.18				
UMH-B	0.31	1.17%	 1,714,400 	26.49	26.8	28	25.8				
UN	-2.26	-5.22%	 555,424,400 	43.32	41.06	47.88	38.66				
UNF	39.45	37.86%	 26,356,900 	104.2	143.65	146.95	97.97				
UNH	42.4	36.04%	 887,099,500 	117.64	160.04	163.94	109.23				
UNM	10.64	31.96%	 477,994,100 	33.29	43.93	44.6	24.07				
UNP	25.48	32.58%	 1,185,933,400 	78.2	103.68	106.33	68.79				
UNT	14.67	120.25%	 274,213,800 	12.2	26.87	28.11	4.41				
UNVR	11.36	66.78%	 133,449,500 	17.01	28.37	28.6	11.12				
UPS	18.41	19.13%	 681,697,200 	96.23	114.64	120.16	88.7				
URI	33.04	45.55%	 523,968,000 	72.54	105.58	109.12	43.34				
USA	-0.19	-3.55%	 136,058,500 	5.35	5.16	5.35	4.31				
USAC	5.81	50.57%	 39,989,100 	11.49	17.3	19.14	7.23				
USB	8.7	20.39%	 1,905,670,700 	42.67	51.37	52.54	37.45				
USB-A	84.9	10.81%	 289,600 	785.08	869.98	897.97	733				
USB-H	-0.28	-1.28%	 12,536,500 	21.84	21.56	25.01	19.9				
USB-M	-0.43	-1.50%	 23,542,300 	28.72	28.29	31.32	27.14				
USB-N	-1.61	-6.00%	 18,090,600 	26.82	25.21	27.19	25.2				
USB-O	-1.7	-6.55%	 8,518,500 	25.95	24.25	27.57	24.1				
USDP	8.56	118.23%	 11,994,200 	7.24	15.8	16.15	5.14				
USFD	2.57	10.32%	 151,488,900 	24.91	27.48	27.48	22.38				
USG	4.59	18.90%	 477,591,000 	24.29	28.88	32.19	16.48				
USM	2.91	7.13%	 23,187,800 	40.81	43.72	45.87	33.97				
USNA	-66.55	-52.09%	 27,666,000 	127.75	61.2	148.25	59.45				
USPH	16.52	30.77%	 21,724,700 	53.68	70.2	71.55	46.49				
UTF	0.28	1.47%	 50,095,900 	19.08	19.36	22.14	16.15				
UTI	-1.75	-37.55%	 29,716,600 	4.66	2.91	5	1.52				
UTL	9.46	26.37%	 11,466,600 	35.88	45.34	45.44	35.21				
UTX	13.55	14.10%	 1,103,228,300 	96.07	109.62	110.98	84.66				
UVE	5.22	22.52%	 96,256,900 	23.18	28.4	28.5	16.41				
UVV	7.67	13.68%	 44,809,400 	56.08	63.75	63.75	51.49				
UZA	-0.25	-0.99%	 5,260,700 	25.24	24.99	26.98	24.25				
UZB	-0.23	-0.90%	 8,339,200 	25.64	25.41	27.85	24.72				
UZC	0.5	1.99%	 14,424,000 	25.11	25.61	27.64	24.57				
V	0.47	0.61%	 2,416,317,900 	77.55	78.02	83.36	67.77				
VAC	27.9	48.99%	 76,314,000 	56.95	84.85	89.52	46.6				
VAL	20.66	24.91%	 164,118,400 	82.95	103.61	108.59	73.67				
VAL.P	4.34	170.20%	 2,948,450,700 	2.55	6.89	8.2	1.6				
VALE	4.33	131.61%	 7,642,354,200 	3.29	7.62	9.16	2.15				
VAR	8.98	11.11%	 194,774,800 	80.8	89.78	100.29	74.02				
VBF	0.92	5.24%	 8,250,500 	17.57	18.49	19.5	17.56				
VC	-34.16	-29.83%	 154,414,900 	114.5	80.34	114.5	60.45				
VCO	2.41	7.89%	 1,829,600 	30.56	32.97	36.45	29				
VCRA	6.29	51.56%	 59,104,400 	12.2	18.49	18.98	10.51				
VCV	-1.11	-8.38%	 29,595,800 	13.25	12.14	14.82	11.91				
VEC	2.96	14.17%	 23,900,000 	20.89	23.85	34.56	15.23				
VEDL	6.86	123.38%	 61,004,900 	5.56	12.42	14.31	3.66				
VEEV	11.85	41.07%	 332,553,600 	28.85	40.7	47.36	20.61				
VER	0.54	6.82%	 1,809,644,700 	7.92	8.46	11.06	7.07				
VER-F	0.69	2.80%	 20,496,000 	24.6	25.29	27.24	23.7				
VET	15.03	55.38%	 27,361,800 	27.14	42.17	44.48	22.06				
VFC	-8.9	-14.30%	 697,954,100 	62.25	53.35	66.75	53.07				
VG	1.11	19.34%	 640,803,500 	5.74	6.85	7.17	3.9				
VGI	1.2	8.49%	 13,553,900 	14.13	15.33	16.09	12.36				
VGM	-0.58	-4.35%	 44,400,800 	13.33	12.75	14.96	12.4				
VGR	-0.85	-3.60%	 170,894,000 	23.59	22.74	23.59	20.1				
VHI	2.12	158.21%	 25,113,400 	1.34	3.46	3.72	0.93				
VIPS	-4.26	-27.90%	 1,990,781,200 	15.27	11.01	16.25	10.35				
VIV	4.35	48.17%	 507,273,100 	9.03	13.38	15.6	7.98				
VJET	-1.62	-36.08%	 17,282,100 	4.49	2.87	6.45	2.87				
VKQ	-0.51	-3.99%	 47,233,400 	12.77	12.26	14.24	11.96				
VLO	-2.39	-3.38%	 1,534,239,200 	70.71	68.32	72.09	47.24				
VLP	-7.34	-14.22%	 35,631,200 	51.61	44.27	51.61	39.28				
VLRS	-2.12	-12.35%	 76,381,500 	17.16	15.04	21.52	13.77				
VLT	1.4	10.89%	 6,823,000 	12.85	14.25	14.81	11.85				
VLY	1.79	18.17%	 540,172,400 	9.85	11.64	11.97	8.31				
VLY-A	-1.5	-5.47%	 2,277,500 	27.4	25.9	30.45	25.2				
VLY.W	0.07	46.67%	 1,133,400 	0.15	0.22	0.27	0.03				
VMC	30.18	31.78%	 296,388,700 	94.97	125.15	136.04	81.6				
VMI	34.88	32.90%	 41,589,200 	106.02	140.9	155.4	98.95				
VMO	-0.43	-3.26%	 54,683,800 	13.17	12.74	15.1	12.27				
VMW	22.16	39.17%	 551,518,200 	56.57	78.73	82.58	43.84				
VNCE	-0.53	-11.57%	 106,274,000 	4.58	4.05	7.92	3.86				
VNO	4.41	4.41%	 235,908,000 	99.96	104.37	107.69	80.15				
VNO-G	-0.28	-1.10%	 2,729,900 	25.45	25.17	26.28	25				
VNO-I	-0.4	-1.57%	 2,004,000 	25.46	25.06	26.39	25				
VNO-K	-1.7	-6.73%	 6,023,900 	25.26	23.56	26.86	22.59				
VNO-L	-1.88	-7.73%	 7,089,200 	24.33	22.45	26.45	21.74				
VNTV	12.2	25.73%	 374,797,400 	47.42	59.62	59.73	43.2				
VOC	0.72	29.27%	 10,793,300 	2.46	3.18	3.52	2.02				
VOYA	2.31	6.26%	 551,960,700 	36.91	39.22	41	23.38				
VPG	7.58	66.96%	 11,244,900 	11.32	18.9	19.1	10.49				
VPV	-0.66	-5.15%	 13,881,800 	12.82	12.16	14.52	11.95				
VR	8.72	18.84%	 115,539,100 	46.29	55.01	56.01	42.18				
VR-A	-2.28	-9.19%	 9,552,500 	24.8	22.52	25.96	21.78				
VRS	-4.9	-40.83%	 21,426,700 	12	7.1	12	4.82				
VRTV	17.53	48.40%	 16,156,300 	36.22	53.75	56.4	28				
VRX	-87.13	-85.72%	 5,942,156,300 	101.65	14.52	102.4	13.6				
VSH	4.15	34.44%	 298,241,400 	12.05	16.2	16.6	10.28				
VSI	-8.95	-27.37%	 79,108,300 	32.7	23.75	32.96	22.55				
VSLR	-7.01	-73.33%	 228,026,000 	9.56	2.55	10.07	2.22				
VSM	0.07	0.25%	 142,536,300 	28	28.07	28.72	22.46				
VSTO	-7.61	-17.10%	 130,472,200 	44.51	36.9	52.87	36.81				
VTA	1.75	16.59%	 65,972,000 	10.55	12.3	12.3	9.68				
VTN	-1.34	-9.17%	 13,732,900 	14.61	13.27	16.58	13.07				
VTR	6.09	10.79%	 616,887,400 	56.43	62.52	76.56	48.43				
VTRB	-2.1	-8.04%	 4,339,900 	26.11	24.01	28.19	23.56				
VTTI	-4.58	-22.09%	 25,584,800 	20.73	16.15	21.23	15.45				
VVC	9.73	22.94%	 90,922,000 	42.42	52.15	53.15	39.71				
VVI	15.87	56.22%	 22,528,600 	28.23	44.1	47.1	26.62				
VVR	0.6	14.85%	 158,120,900 	4.04	4.64	4.64	3.67				
VVV	-1.6	-6.93%	 127,056,100 	23.1	21.5	23.98	18.9				
VZ	7.16	15.49%	 3,691,282,400 	46.22	53.38	56.53	44.15				
VZA	-1.53	-5.54%	 12,759,100 	27.62	26.09	28.47	25.24				
W	-12.57	-26.40%	 319,986,500 	47.62	35.05	48.25	31.89				
WAAS	2.58	11.75%	 11,709,400 	21.95	24.53	25.87	19.6				
WAB	11.9	16.73%	 253,314,200 	71.12	83.02	88.12	60.58				
WAC	-9.47	-66.60%	 92,101,000 	14.22	4.75	15.87	2.27				
WAGE	27.13	59.80%	 56,792,100 	45.37	72.5	74.75	40.1				
WAIR	2.98	24.90%	 94,615,200 	11.97	14.95	15.55	10.19				
WAL	12.85	35.83%	 220,351,600 	35.86	48.71	50.4	27.38				
WALA	-1.02	-4.08%	 8,746,900 	24.98	23.96	26.6	22.54				
WAT	-0.19	-0.14%	 135,379,900 	134.58	134.39	161.82	113.62				
WBAI	-4.77	-23.73%	 68,795,800 	20.1	15.33	20.1	12.23				
WBC	3.89	3.80%	 133,507,000 	102.26	106.15	113.91	84.83				
WBK	-0.75	-3.10%	 44,964,900 	24.23	23.48	25.2	20.13				
WBS	17.09	45.95%	 213,060,300 	37.19	54.28	55.09	30.35				
WBS-E	-0.6	-2.32%	 1,057,400 	25.85	25.25	26.84	24.96				
WCC	22.87	52.36%	 177,766,400 	43.68	66.55	72.15	36.05				
WCG	58.87	75.27%	 130,316,500 	78.21	137.08	141.4	70.06				
WCIC	1.17	5.25%	 79,364,400 	22.28	23.45	23.85	15.64				
WCN	22.27	39.54%	 305,413,300 	56.32	78.59	79.11	50.99				
WD	2.39	8.30%	 48,204,000 	28.81	31.2	32.38	19.66				
WDAY	-13.59	-17.06%	 502,061,300 	79.68	66.09	92.05	48.9				
WDR	-9.15	-31.93%	 377,972,400 	28.66	19.51	28.66	15.4				
WEA	0.79	6.50%	 9,497,900 	12.16	12.95	14.22	11.45				
WEC	7.34	14.31%	 489,348,100 	51.31	58.65	65.82	51.31				
WES	11.23	23.63%	 114,791,500 	47.53	58.76	60.22	26.64				
WEX	23.2	26.24%	 89,407,500 	88.4	111.6	116.44	58.09				
WF	9.4	41.59%	 1,659,700 	22.6	32	35.7	20.25				
WFC	0.75	1.38%	 5,822,343,000 	54.36	55.11	57.29	43.75				
WFC-J	-1.65	-5.88%	 41,874,900 	28.08	26.43	28.43	26.24				
WFC-L	30.9	2.67%	 4,693,700 	1159.1	1190	1379	1152.9				
WFC-N	-2.26	-8.90%	 16,086,700 	25.38	23.12	26.49	22.82				
WFC-O	-2.25	-8.91%	 13,742,000 	25.25	23	26.46	22.78				
WFC-P	-2.94	-11.38%	 10,908,200 	25.83	22.89	26.91	22.73				
WFC-Q	-0.88	-3.37%	 42,022,700 	26.12	25.24	28.75	24.43				
WFC-R	-1.63	-5.67%	 23,805,100 	28.73	27.1	31.15	26.5				
WFC-T	-1.66	-6.21%	 16,822,600 	26.74	25.08	27.87	24.85				
WFC-V	-1.18	-4.50%	 37,240,100 	26.25	25.07	28.19	24.59				
WFC-W	-1.66	-6.56%	 52,170,100 	25.32	23.66	27.18	23.07				
WFC-X	-2.29	-9.09%	 46,706,900 	25.2	22.91	27	22.35				
WFC.W	0.84	4.10%	 41,848,000 	20.49	21.33	23.41	12				
WFE-A	-0.99	-3.78%	 6,522,300 	26.16	25.17	28.27	24.83				
WFT	-3.4	-40.52%	 5,491,511,600 	8.39	4.99	8.64	3.8				
WG	0.55	20.45%	 68,052,400 	2.69	3.24	3.29	1.18				
WGL	13.29	21.10%	 70,990,400 	62.99	76.28	79.79	58.69				
WGO	11.75	59.05%	 73,540,800 	19.9	31.65	37.2	16.53				
WGP	6.06	16.70%	 78,456,500 	36.29	42.35	45.87	19.86				
WHG	7.9	15.17%	 5,411,500 	52.09	59.99	63.6	42.2				
WHR	34.9	23.76%	 242,814,600 	146.87	181.77	192.38	127.21				
WIA	0.91	8.61%	 18,413,600 	10.57	11.48	11.72	10.35				
WIT	-1.86	-16.12%	 160,079,200 	11.54	9.68	12.97	9.21				
WIW	0.85	8.26%	 34,033,100 	10.29	11.14	11.39	10.01				
WK	-3.92	-22.31%	 29,819,800 	17.57	13.65	18.56	10.99				
WLH	2.53	15.33%	 126,761,300 	16.5	19.03	21.56	8.03				
WLK	1.67	3.07%	 262,659,000 	54.32	55.99	59.17	39.88				
WLKP	-0.53	-2.39%	 15,850,300 	22.18	21.65	23.9	16.39				
WLL	2.58	27.33%	 6,352,418,200 	9.44	12.02	13.85	3.53				
WM	17.54	32.86%	 559,778,800 	53.37	70.91	71.14	51.52				
WMB	5.44	21.17%	 2,898,654,000 	25.7	31.14	31.78	11.16				
WMC	-0.15	-1.47%	 103,126,000 	10.22	10.07	11.15	8.77				
WMK	22.54	50.88%	 12,658,100 	44.3	66.84	67.57	38.19				
WMLP	1.64	41.00%	 2,029,800 	4	5.64	6.5	2.51				
WMS	-3.43	-14.27%	 92,258,200 	24.03	20.6	28.17	18.34				
WMT	7.82	12.76%	 2,375,561,400 	61.3	69.12	74.3	60.84				
WNC	3.99	33.73%	 303,162,500 	11.83	15.82	16.19	10.15				
WNR	2.23	6.26%	 765,612,500 	35.62	37.85	39.69	18.33				
WNRL	-3.18	-12.96%	 40,337,200 	24.53	21.35	26.35	17.38				
WNS	-3.64	-11.67%	 51,391,100 	31.19	27.55	32.51	25.03				
WOR	17.3	57.40%	 121,697,000 	30.14	47.44	62.35	26.41				
WPC	0.09	0.15%	 87,859,500 	59	59.09	72.87	51.87				
WPG	-0.2	-1.89%	 499,688,000 	10.61	10.41	13.92	7.41				
WPG-H	0.08	0.31%	 2,728,800 	25.5	25.58	26.43	24.5				
WPG-I	-0.29	-1.16%	 2,030,400 	25.09	24.8	26.68	23.88				
WPT	3.15	23.51%	 7,735,800 	13.4	16.55	17.16	12.27				
WPX	8.83	153.83%	 2,575,115,200 	5.74	14.57	15.54	3.56				
WPXP	34.24	108.94%	 15,425,300 	31.43	65.67	70.39	21.04				
WPZ	10.18	36.55%	 591,268,600 	27.85	38.03	40.02	13.26				
WR	13.94	32.87%	 308,047,500 	42.41	56.35	57.38	40.38				
WRB	11.76	21.48%	 111,755,400 	54.75	66.51	66.75	47.95				
WRB-B	-2.81	-11.05%	 6,192,200 	25.42	22.61	26.4	22.22				
WRB-C	-0.86	-3.46%	 7,037,500 	24.85	23.99	27.05	22.5				
WRB-D	-1.99	-8.00%	 13,844,300 	24.87	22.88	26.19	22.02				
WRD	-0.46	-3.05%	 10,076,300 	15.06	14.6	15.06	14.4				
WRE	5.63	20.81%	 119,826,000 	27.06	32.69	34.45	24.36				
